date,light,humidity %,temperature °c
2026-02-08 21:49:30,Luminosity : 320 Humidity : 62 %  Temp : 25°c
2026-02-08 21:49:36,Luminosity : 319 Humidity : 62 %  Temp : 25°c
2026-02-08 21:49:42,Luminosity : 322 Humidity : 62 %  Temp : 25°c
2026-02-08 21:49:48,Luminosity : 320 Humidity : 62 %  Temp : 25°c
2026-02-08 21:49:54,Luminosity : 319 Humidity : 62 %  Temp : 25°c
2026-02-08 21:50:00,Luminosity : 321 Humidity : 62 %  Temp : 25°c
